27/06/2026 22:53:13 | INFO     | test_all.py | test_get_user | ---CONSULTANDO LISTA DE USUARIOS---
28/06/2026 00:58:43 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 00:59:56 | INFO     | test_all.py | test_get_user | ---CONSULTANDO LISTA DE USUARIOS---
28/06/2026 00:59:57 | INFO     | test_all.py | test_create_user | ---CREANDO USUARIO---
28/06/2026 00:59:57 | INFO     | test_all.py | test_login_user | ---LOGIN EXITOSO---
28/06/2026 01:02:29 | INFO     | test_all.py | test_get_user | ---CONSULTANDO LISTA DE USUARIOS---
28/06/2026 01:02:30 | INFO     | test_all.py | test_create_user | ---CREANDO USUARIO---
28/06/2026 01:02:31 | INFO     | test_all.py | test_login_user | ---LOGIN EXITOSO---
28/06/2026 01:02:32 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 01:02:33 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:02:33 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:02:33 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 01:02:34 | INFO     | test_cart.py | test_add_product_to_cart | ============================================================
28/06/2026 01:02:34 | INFO     | test_cart.py | test_add_product_to_cart | INICIANDO TEST: AGREGAR PRODUCTO AL CARRITO
28/06/2026 01:02:34 | INFO     | test_cart.py | test_add_product_to_cart | ============================================================
28/06/2026 01:02:36 | INFO     | test_cart.py | test_add_product_to_cart | TEST FINALIZADO CORRECTAMENTE
28/06/2026 01:02:38 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 01:02:39 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:02:39 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:02:40 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 01:02:41 | INFO     | test_cart.py | test_delete_product_from_cart | ============================================================
28/06/2026 01:02:41 | INFO     | test_cart.py | test_delete_product_from_cart | INICIANDO TEST: ELIMINAR PRODUCTO DEL CARRITO
28/06/2026 01:02:41 | INFO     | test_cart.py | test_delete_product_from_cart | ============================================================
28/06/2026 01:02:42 | INFO     | test_cart.py | test_delete_product_from_cart | TEST FINALIZADO CORRECTAMENTE
28/06/2026 01:02:44 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 01:02:45 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:02:45 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:02:46 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 01:02:48 | INFO     | checkout_page.py | complete_form | Datos generados: Emilia Silva - CP: 47007032
28/06/2026 01:02:56 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 01:02:57 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:02:57 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:02:58 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 01:03:02 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 01:03:03 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:03:03 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:03:03 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 01:03:07 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 01:03:08 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:03:08 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:03:08 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 01:03:12 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 01:03:13 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:03:13 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:03:13 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 01:12:55 | INFO     | test_all.py | test_get_user | ---CONSULTANDO LISTA DE USUARIOS---
28/06/2026 01:12:56 | INFO     | test_all.py | test_create_user | ---CREANDO USUARIO---
28/06/2026 01:12:56 | INFO     | test_all.py | test_login_user | ---LOGIN EXITOSO---
28/06/2026 01:12:57 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 01:12:58 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:12:58 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:12:59 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 01:13:00 | INFO     | test_cart.py | test_add_product_to_cart | ============================================================
28/06/2026 01:13:00 | INFO     | test_cart.py | test_add_product_to_cart | INICIANDO TEST: AGREGAR PRODUCTO AL CARRITO
28/06/2026 01:13:00 | INFO     | test_cart.py | test_add_product_to_cart | ============================================================
28/06/2026 01:13:02 | INFO     | test_cart.py | test_add_product_to_cart | TEST FINALIZADO CORRECTAMENTE
28/06/2026 01:13:04 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 01:13:05 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:13:05 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:13:05 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 01:13:06 | INFO     | test_cart.py | test_delete_product_from_cart | ============================================================
28/06/2026 01:13:06 | INFO     | test_cart.py | test_delete_product_from_cart | INICIANDO TEST: ELIMINAR PRODUCTO DEL CARRITO
28/06/2026 01:13:06 | INFO     | test_cart.py | test_delete_product_from_cart | ============================================================
28/06/2026 01:13:08 | INFO     | test_cart.py | test_delete_product_from_cart | TEST FINALIZADO CORRECTAMENTE
28/06/2026 01:13:10 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 01:13:11 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:13:11 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:13:12 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 01:13:14 | INFO     | checkout_page.py | complete_form | Datos generados: Abril Garcia - CP: 42005791
28/06/2026 01:13:21 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 01:13:22 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:13:22 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 01:13:22 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 18:43:23 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 18:43:32 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 18:43:34 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 18:43:35 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 18:43:44 | INFO     | test_login_negative.py | test_login_negative | ============================================================
28/06/2026 18:43:44 | INFO     | test_login_negative.py | test_login_negative | INICIANDO TEST: LOGIN INVÁLIDO
28/06/2026 18:43:44 | INFO     | test_login_negative.py | test_login_negative | ============================================================
28/06/2026 18:43:52 | INFO     | test_login_negative.py | test_login_negative | TEST FINALIZADO CORRECTAMENTE
28/06/2026 18:43:52 | ERROR    | conftest.py | pytest_runtest_makereport | Screenshot guardado: screenshots\test_login_negative[usuario_invalido-password_invalido]_20260628_184352.png
28/06/2026 18:53:21 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 18:53:26 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 18:53:27 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 18:53:28 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 18:53:31 | INFO     | test_login_negative.py | test_login_negative | ============================================================
28/06/2026 18:53:31 | INFO     | test_login_negative.py | test_login_negative | INICIANDO TEST: LOGIN INVÁLIDO
28/06/2026 18:53:31 | INFO     | test_login_negative.py | test_login_negative | ============================================================
28/06/2026 18:53:35 | INFO     | test_login_negative.py | test_login_negative | VALIDANDO MENSAJE DE ERROR
28/06/2026 18:53:35 | INFO     | test_login_negative.py | test_login_negative | TEST FINALIZADO CORRECTAMENTE
28/06/2026 18:54:59 | INFO     | test_all.py | test_get_user | ---CONSULTANDO LISTA DE USUARIOS---
28/06/2026 18:55:01 | INFO     | test_all.py | test_create_user | ---CREANDO USUARIO---
28/06/2026 18:55:02 | INFO     | test_all.py | test_login_user | ---LOGIN EXITOSO---
28/06/2026 18:55:04 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 18:55:07 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 18:55:08 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 18:55:09 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 18:55:13 | INFO     | test_cart.py | test_add_product_to_cart | ============================================================
28/06/2026 18:55:13 | INFO     | test_cart.py | test_add_product_to_cart | INICIANDO TEST: AGREGAR PRODUCTO AL CARRITO
28/06/2026 18:55:13 | INFO     | test_cart.py | test_add_product_to_cart | ============================================================
28/06/2026 18:55:32 | INFO     | test_cart.py | test_add_product_to_cart | TEST FINALIZADO CORRECTAMENTE
28/06/2026 18:55:35 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 18:55:39 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 18:55:40 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 18:55:41 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 18:55:43 | INFO     | test_cart.py | test_delete_product_from_cart | ============================================================
28/06/2026 18:55:43 | INFO     | test_cart.py | test_delete_product_from_cart | INICIANDO TEST: ELIMINAR PRODUCTO DEL CARRITO
28/06/2026 18:55:43 | INFO     | test_cart.py | test_delete_product_from_cart | ============================================================
28/06/2026 18:55:53 | INFO     | test_cart.py | test_delete_product_from_cart | TEST FINALIZADO CORRECTAMENTE
28/06/2026 18:55:58 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 18:56:03 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 18:56:04 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 18:56:05 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 18:56:14 | ERROR    | conftest.py | pytest_runtest_makereport | Screenshot guardado: screenshots\test_checkout_saucedemo[standard_user-secret_sauce]_20260628_185614.png
28/06/2026 18:56:17 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 18:56:22 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 18:56:23 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 18:56:24 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 18:56:35 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 18:56:39 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 18:56:40 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 18:56:41 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 18:56:44 | INFO     | test_login_negative.py | test_login_negative | ============================================================
28/06/2026 18:56:44 | INFO     | test_login_negative.py | test_login_negative | INICIANDO TEST: LOGIN INVÁLIDO
28/06/2026 18:56:44 | INFO     | test_login_negative.py | test_login_negative | ============================================================
28/06/2026 18:56:47 | INFO     | test_login_negative.py | test_login_negative | VALIDANDO MENSAJE DE ERROR
28/06/2026 18:56:47 | INFO     | test_login_negative.py | test_login_negative | TEST FINALIZADO CORRECTAMENTE
28/06/2026 19:11:04 | INFO     | test_all.py | test_get_user | ---CONSULTANDO LISTA DE USUARIOS---
28/06/2026 19:11:09 | INFO     | test_all.py | test_create_user | ---CREANDO USUARIO---
28/06/2026 19:11:11 | INFO     | test_all.py | test_login_user | ---LOGIN EXITOSO---
28/06/2026 19:11:12 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 19:11:25 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:11:26 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:11:27 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 19:11:51 | INFO     | test_cart.py | test_add_product_to_cart | ============================================================
28/06/2026 19:11:51 | INFO     | test_cart.py | test_add_product_to_cart | INICIANDO TEST: AGREGAR PRODUCTO AL CARRITO
28/06/2026 19:11:51 | INFO     | test_cart.py | test_add_product_to_cart | ============================================================
28/06/2026 19:12:03 | INFO     | test_cart.py | test_add_product_to_cart | TEST FINALIZADO CORRECTAMENTE
28/06/2026 19:12:07 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 19:12:11 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:12:12 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:12:13 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 19:12:17 | INFO     | test_cart.py | test_delete_product_from_cart | ============================================================
28/06/2026 19:12:17 | INFO     | test_cart.py | test_delete_product_from_cart | INICIANDO TEST: ELIMINAR PRODUCTO DEL CARRITO
28/06/2026 19:12:17 | INFO     | test_cart.py | test_delete_product_from_cart | ============================================================
28/06/2026 19:12:25 | INFO     | test_cart.py | test_delete_product_from_cart | TEST FINALIZADO CORRECTAMENTE
28/06/2026 19:12:28 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 19:12:32 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:12:33 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:12:35 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 19:13:13 | ERROR    | conftest.py | pytest_runtest_makereport | Screenshot guardado: screenshots\test_checkout_saucedemo[standard_user-secret_sauce]_20260628_191313.png
28/06/2026 19:13:17 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 19:13:21 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:13:22 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:13:23 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 19:13:34 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 19:13:38 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:13:39 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:13:40 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 19:13:43 | INFO     | test_login_negative.py | test_login_negative | ============================================================
28/06/2026 19:13:43 | INFO     | test_login_negative.py | test_login_negative | INICIANDO TEST: LOGIN INVÁLIDO
28/06/2026 19:13:43 | INFO     | test_login_negative.py | test_login_negative | ============================================================
28/06/2026 19:13:47 | INFO     | test_login_negative.py | test_login_negative | VALIDANDO MENSAJE DE ERROR
28/06/2026 19:13:47 | INFO     | test_login_negative.py | test_login_negative | TEST FINALIZADO CORRECTAMENTE
28/06/2026 19:31:51 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 19:32:02 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:32:04 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:32:05 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 19:32:47 | ERROR    | conftest.py | pytest_runtest_makereport | Screenshot guardado: screenshots\test_checkout_saucedemo[standard_user-secret_sauce]_20260628_193247.png
28/06/2026 19:41:05 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 19:41:09 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:41:10 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:41:11 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 19:41:20 | INFO     | checkout_page.py | go_cart | Haciendo click en el carrito...
28/06/2026 19:41:20 | INFO     | checkout_page.py | go_cart | Esperando navegar al carrito...
28/06/2026 19:41:51 | ERROR    | conftest.py | pytest_runtest_makereport | Screenshot guardado: screenshots\test_checkout_saucedemo[standard_user-secret_sauce]_20260628_194151.png
28/06/2026 19:51:00 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 19:51:12 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:51:14 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 19:51:15 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 19:51:22 | INFO     | checkout_page.py | go_cart | Haciendo click en el carrito...
28/06/2026 19:51:23 | INFO     | checkout_page.py | go_cart | Esperando navegar al carrito...
28/06/2026 19:51:54 | ERROR    | conftest.py | pytest_runtest_makereport | Screenshot guardado: screenshots\test_checkout_saucedemo[standard_user-secret_sauce]_20260628_195154.png
28/06/2026 20:06:13 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 20:06:17 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:06:18 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:06:19 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 20:06:26 | INFO     | checkout_page.py | go_cart | Haciendo click en el carrito...
28/06/2026 20:06:27 | INFO     | checkout_page.py | go_cart | Esperando navegar al carrito...
28/06/2026 20:06:58 | ERROR    | conftest.py | pytest_runtest_makereport | Screenshot guardado: screenshots\test_checkout_saucedemo[standard_user-secret_sauce]_20260628_200657.png
28/06/2026 20:22:29 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 20:22:38 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:22:40 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:22:42 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 20:23:23 | ERROR    | conftest.py | pytest_runtest_makereport | Screenshot guardado: screenshots\test_checkout_saucedemo[standard_user-secret_sauce]_20260628_202323.png
28/06/2026 20:25:43 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 20:25:47 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:25:48 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:25:49 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 20:26:28 | ERROR    | conftest.py | pytest_runtest_makereport | Screenshot guardado: screenshots\test_checkout_saucedemo[standard_user-secret_sauce]_20260628_202628.png
28/06/2026 20:56:17 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 20:56:26 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:56:27 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:56:29 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 20:56:36 | INFO     | checkout_page.py | complete_form | Datos generados: Camila Maidana - CP: 30002536
28/06/2026 20:56:55 | INFO     | test_all.py | test_get_user | ---CONSULTANDO LISTA DE USUARIOS---
28/06/2026 20:56:57 | INFO     | test_all.py | test_create_user | ---CREANDO USUARIO---
28/06/2026 20:56:59 | INFO     | test_all.py | test_login_user | ---LOGIN EXITOSO---
28/06/2026 20:57:00 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 20:57:04 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:57:05 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:57:06 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 20:57:09 | INFO     | test_cart.py | test_add_product_to_cart | ============================================================
28/06/2026 20:57:09 | INFO     | test_cart.py | test_add_product_to_cart | INICIANDO TEST: AGREGAR PRODUCTO AL CARRITO
28/06/2026 20:57:09 | INFO     | test_cart.py | test_add_product_to_cart | ============================================================
28/06/2026 20:57:13 | INFO     | test_cart.py | test_add_product_to_cart | TEST FINALIZADO CORRECTAMENTE
28/06/2026 20:57:17 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 20:57:21 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:57:22 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:57:23 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 20:57:27 | INFO     | test_cart.py | test_delete_product_from_cart | ============================================================
28/06/2026 20:57:27 | INFO     | test_cart.py | test_delete_product_from_cart | INICIANDO TEST: ELIMINAR PRODUCTO DEL CARRITO
28/06/2026 20:57:27 | INFO     | test_cart.py | test_delete_product_from_cart | ============================================================
28/06/2026 20:57:31 | INFO     | test_cart.py | test_delete_product_from_cart | TEST FINALIZADO CORRECTAMENTE
28/06/2026 20:57:35 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 20:57:39 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:57:40 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:57:41 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 20:57:48 | INFO     | checkout_page.py | complete_form | Datos generados: Sara Gonzalez - CP: 46003810
28/06/2026 20:57:53 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 20:57:57 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:57:58 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:57:59 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 20:58:09 | INFO     | logger.py | log | ====== WebDriver manager ======
28/06/2026 20:58:13 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:58:14 | INFO     | logger.py | log | Get LATEST chromedriver version for google-chrome
28/06/2026 20:58:15 | INFO     | logger.py | log | Driver [C:\Users\duckp\.wdm\drivers\chromedriver\win64\149.0.7827.155\chromedriver-win32/chromedriver.exe] found in cache
28/06/2026 20:58:18 | INFO     | test_login_negative.py | test_login_negative | ============================================================
28/06/2026 20:58:18 | INFO     | test_login_negative.py | test_login_negative | INICIANDO TEST: LOGIN INVÁLIDO
28/06/2026 20:58:18 | INFO     | test_login_negative.py | test_login_negative | ============================================================
28/06/2026 20:58:21 | INFO     | test_login_negative.py | test_login_negative | VALIDANDO MENSAJE DE ERROR
28/06/2026 20:58:21 | INFO     | test_login_negative.py | test_login_negative | TEST FINALIZADO CORRECTAMENTE
28/06/2026 21:33:56 | INFO     | test_all.py | test_get_user | ---CONSULTANDO LISTA DE USUARIOS---
28/06/2026 21:34:06 | INFO     | test_all.py | test_create_user | ---CREANDO USUARIO---
28/06/2026 21:34:09 | INFO     | test_all.py | test_login_user | ---LOGIN EXITOSO---
28/06/2026 21:35:10 | INFO     | test_all.py | test_get_user | ---CONSULTANDO LISTA DE USUARIOS---
28/06/2026 21:35:12 | INFO     | test_all.py | test_create_user | ---CREANDO USUARIO---
28/06/2026 21:35:14 | INFO     | test_all.py | test_login_user | ---LOGIN EXITOSO---
